Generation:27 population:900 mutation_step:0.00053568746852060530 evaluations:1670 fitness:0.27149060597515134000
Generation:28 population:900 mutation_step:0.00047641383008723720 evaluations:1696 fitness:0.02453425398717290000
Generation:29 population:900 mutation_step:0.00041425099061727960 evaluations:1727 fitness:0.37448904311181874000
Generation:30 population:900 mutation_step:0.00036346301278451480 evaluations:1756 fitness:0.32759358847548540000
Generation:31 population:900 mutation_step:0.00032034328467923960 evaluations:1784 fitness:0.28741956577897537000
Generation:32 population:900 mutation_step:0.00028233910034725950 evaluations:1812 fitness:0.32759358847548540000
Generation:33 population:900 mutation_step:0.00024996843106077400 evaluations:1839 fitness:0.03341341560805472000
Generation:34 population:900 mutation_step:0.00022031322433239896 evaluations:1867 fitness:0.11440273785380989000
Generation:35 population:900 mutation_step:0.00018899205828164486 evaluations:1901 fitness:0.38988250859518350000
Generation:36 population:900 mutation_step:0.00017036980849641193 evaluations:1924 fitness:0.02399781639894280000
Generation:37 population:900 mutation_step:0.00014549125428317400 evaluations:1959 fitness:0.09543816334758673000
Generation:38 population:900 mutation_step:0.00012312994044191060 evaluations:1996 fitness:0.12926446439584527000
Generation:39 population:900 mutation_step:0.00010706385201573214 evaluations:2027 fitness:0.94409248796797470000
Generation:40 population:900 mutation_step:0.00009060864714603812 evaluations:2064 fitness:0.94409248796797470000
Generation:41 population:900 mutation_step:0.00008022020803982586 evaluations:2091 fitness:0.27149060597515134000
Generation:42 population:900 mutation_step:0.00007070321886195684 evaluations:2119 fitness:0.35076316005131125000
Generation:43 population:900 mutation_step:0.00006259697175535545 evaluations:2146 fitness:0.35076316005131125000
Generation:44 population:900 mutation_step:0.00005467531009131556 evaluations:2176 fitness:0.19362067936995664000
Generation:45 population:900 mutation_step:0.00004906610676955710 evaluations:2200 fitness:0.74374150003112290000
Generation:46 population:900 mutation_step:0.00004285677928772356 evaluations:2230 fitness:1.23151861042824740000
Generation:47 population:900 mutation_step:0.00003676397979945467 evaluations:2264 fitness:0.32759358847548540000
Generation:48 population:900 mutation_step:0.00003196698770933884 evaluations:2295 fitness:0.40051785178989635000
Generation:49 population:900 mutation_step:0.00002792155781152213 evaluations:2325 fitness:0.99280014170965380000
Generation:50 population:900 mutation_step:0.00002494429615230929 evaluations:2350 fitness:2.31074967488911650000
Generation:51 population:900 mutation_step:0.00002159194243416539 evaluations:2382 fitness:1.77139289083298210000
Generation:52 population:900 mutation_step:0.00001869012359513503 evaluations:2414 fitness:2.60258980849180380000
Generation:53 population:900 mutation_step:0.00001662206769807910 evaluations:2440 fitness:0.89881391783327460000
Generation:54 population:900 mutation_step:0.00001451854107740542 evaluations:2470 fitness:0.62957231242165430000
Generation:55 population:900 mutation_step:0.00001291206938453805 evaluations:2496 fitness:2.17327960837447740000
Generation:56 population:900 mutation_step:0.00001132902454329371 evaluations:2525 fitness:1.67991612924578850000
Generation:57 population:900 mutation_step:0.00000994006408114908 evaluations:2554 fitness:2.81225556651659600000
Generation:58 population:900 mutation_step:0.00000856546427752628 evaluations:2587 fitness:2.42537572010711200000
Generation:59 population:900 mutation_step:0.00000754929350429454 evaluations:2615 fitness:1.74790546050579420000
Generation:60 population:900 mutation_step:0.00000650531055974047 evaluations:2648 fitness:1.52246820573735460000
Generation:61 population:900 mutation_step:0.00000553036189384629 evaluations:2684 fitness:2.79087062535079020000
Generation:62 population:900 mutation_step:0.00000480875606104546 evaluations:2715 fitness:2.73946623912627900000
Generation:63 population:900 mutation_step:0.00000410654890697992 evaluations:2750 fitness:2.82435100099865000000
Generation:64 population:900 mutation_step:0.00000358686416607799 evaluations:2780 fitness:0.69646707966030410000
Generation:65 population:900 mutation_step:0.00000313294565274180 evaluations:2810 fitness:2.55218664050553020000
Generation:66 population:900 mutation_step:0.00000273647063523072 evaluations:2840 fitness:3.07072802784107160000
Generation:67 population:900 mutation_step:0.00000235804732054190 evaluations:2873 fitness:2.98400541605332500000
Generation:68 population:900 mutation_step:0.00000207829847198046 evaluations:2901 fitness:2.81793806321890200000
Generation:69 population:900 mutation_step:0.00000182349503368928 evaluations:2930 fitness:1.76672353970665590000
Generation:70 population:900 mutation_step:0.00000158556401260046 evaluations:2961 fitness:3.60931969633379200000
Generation:71 population:900 mutation_step:0.00000136014988290740 evaluations:2995 fitness:2.82930421177578700000
Generation:72 population:900 mutation_step:0.00000117735444585212 evaluations:3027 fitness:2.73863765076818500000
Generation:73 population:900 mutation_step:0.00000103300849894650 evaluations:3056 fitness:2.81794048237778940000
Generation:74 population:900 mutation_step:0.00000089015496518654 evaluations:3089 fitness:2.56877722688549340000
Generation:75 population:900 mutation_step:0.00000076705647906513 evaluations:3122 fitness:3.51381349659476700000
Generation:76 population:900 mutation_step:0.00000066396899870813 evaluations:3154 fitness:3.74292163453944700000
Generation:77 population:900 mutation_step:0.00000057733381796167 evaluations:3185 fitness:3.96092912580145340000
Generation:78 population:900 mutation_step:0.00000050884135413222 evaluations:3213 fitness:3.38529308184996400000
Generation:79 population:900 mutation_step:0.00000045253822923726 evaluations:3239 fitness:3.53909708024750550000
Generation:80 population:900 mutation_step:0.00000039885099087851 evaluations:3267 fitness:3.52950729479809600000
Generation:81 population:900 mutation_step:0.00000035153298140777 evaluations:3295 fitness:3.04293683592207430000
Generation:82 population:900 mutation_step:0.00000030843435359128 evaluations:3324 fitness:5.54228041029963150000
Generation:83 population:900 mutation_step:0.00000027061970144111 evaluations:3353 fitness:3.57436726263455400000
Generation:84 population:900 mutation_step:0.00000023851451457031 evaluations:3381 fitness:2.65595152538842430000
Generation:85 population:900 mutation_step:0.00000021116841032302 evaluations:3408 fitness:3.28159807369732200000
Generation:86 population:900 mutation_step:0.00000019036102339078 evaluations:3431 fitness:3.25962030374970670000
Generation:87 population:900 mutation_step:0.00000016777738961862 evaluations:3459 fitness:3.30984180923753800000
Generation:88 population:900 mutation_step:0.00000014654512105731 evaluations:3489 fitness:4.60180621803982900000
Generation:89 population:900 mutation_step:0.00000012742380202733 evaluations:3520 fitness:3.55153833801043370000
Generation:90 population:900 mutation_step:0.00000010881651476927 evaluations:3555 fitness:3.75028152663543950000
Generation:91 population:900 mutation_step:0.00000009504575894372 evaluations:3585 fitness:3.59614681329551940000
Generation:92 population:900 mutation_step:0.00000008414859724678 evaluations:3612 fitness:4.04290508646684300000
Generation:93 population:900 mutation_step:0.00000007483758323024 evaluations:3638 fitness:3.93434208930872260000
Generation:94 population:900 mutation_step:0.00000006566234984700 evaluations:3667 fitness:5.88197063824851300000
Generation:95 population:900 mutation_step:0.00000005735276385637 evaluations:3697 fitness:3.96092868323590250000
Generation:96 population:900 mutation_step:0.00000004919912058027 evaluations:3731 fitness:5.15910295281770500000
Generation:97 population:900 mutation_step:0.00000004239543189819 evaluations:3764 fitness:5.18987266186748500000
Generation:98 population:900 mutation_step:0.00000003669775725191 evaluations:3796 fitness:4.60379649251794300000
Generation:99 population:900 mutation_step:0.00000003308175979511 evaluations:3819 fitness:5.56437391071446700000
Generation:100 population:900 mutation_step:0.00000002928887845340 evaluations:3846 fitness:4.60186172892986800000
Generation:101 population:900 mutation_step:0.00000002581416870028 evaluations:3874 fitness:3.84606435692638400000
Generation:102 population:900 mutation_step:0.00000002295783960559 evaluations:3900 fitness:4.94300754016215100000
Generation:103 population:900 mutation_step:0.00000002014316378009 evaluations:3929 fitness:5.51088895746520500000
Generation:104 population:900 mutation_step:0.00000001759404161277 evaluations:3959 fitness:7.22300805346390200000
Generation:105 population:900 mutation_step:0.00000001529835766043 evaluations:3990 fitness:6.13364300360192500000
Generation:106 population:900 mutation_step:0.00000001336234685986 evaluations:4020 fitness:7.22296432142479200000
Generation:107 population:900 mutation_step:0.00000001172409712363 evaluations:4049 fitness:4.52208766992889200000
Generation:108 population:900 mutation_step:0.00000001028669999408 evaluations:4078 fitness:5.77902579883875800000
Generation:109 population:900 mutation_step:0.00000000910731193502 evaluations:4105 fitness:5.20282273711846300000
Generation:110 population:900 mutation_step:0.00000000791898293601 evaluations:4136 fitness:6.41593699328482450000
Generation:111 population:900 mutation_step:0.00000000697950799892 evaluations:4164 fitness:5.37162128810728000000
Generation:112 population:900 mutation_step:0.00000000615148842984 evaluations:4192 fitness:5.00808906134146600000
Generation:113 population:900 mutation_step:0.00000000542170163116 evaluations:4220 fitness:5.70718882646764700000
Generation:114 population:900 mutation_step:0.00000000480009410229 evaluations:4247 fitness:5.03081684578175200000
Generation:115 population:900 mutation_step:0.00000000411768139242 evaluations:4281 fitness:6.23185134758723600000
Generation:116 population:900 mutation_step:0.00000000364558205365 evaluations:4308 fitness:5.63516931666027600000
Generation:117 population:900 mutation_step:0.00000000316990373018 evaluations:4339 fitness:5.78538762533137200000
Generation:118 population:900 mutation_step:0.00000000269483134365 evaluations:4375 fitness:6.42029934591937850000
Generation:119 population:900 mutation_step:0.00000000238586423955 evaluations:4402 fitness:5.00801781688413400000
Generation:120 population:900 mutation_step:0.00000000209335263944 evaluations:4431 fitness:7.22300749912121400000
Generation:121 population:900 mutation_step:0.00000000182843836503 evaluations:4461 fitness:5.20282273055233000000
Generation:122 population:900 mutation_step:0.00000000158270795380 evaluations:4493 fitness:6.49265385536618400000
Generation:123 population:900 mutation_step:0.00000000135769986007 evaluations:4527 fitness:6.98120621961727750000
Generation:124 population:900 mutation_step:0.00000000119124321432 evaluations:4556 fitness:6.18906018798315800000
Generation:125 population:900 mutation_step:0.00000000104519447736 evaluations:4585 fitness:8.46731203326933900000
Generation:126 population:900 mutation_step:0.00000000090472703058 evaluations:4617 fitness:6.35061886076667600000
Generation:127 population:900 mutation_step:0.00000000079380573548 evaluations:4646 fitness:6.63407226819958100000
Generation:128 population:900 mutation_step:0.00000000071882313872 evaluations:4668 fitness:7.39505216955435600000
Generation:129 population:900 mutation_step:0.00000000063069402265 evaluations:4697 fitness:7.18525994849531200000
Generation:130 population:900 mutation_step:0.00000000055336970776 evaluations:4726 fitness:6.75786077023988700000
Generation:131 population:900 mutation_step:0.00000000048772024550 evaluations:4754 fitness:7.22296432334745400000
Generation:132 population:900 mutation_step:0.00000000042985916023 evaluations:4782 fitness:7.22784048938148900000
Generation:133 population:900 mutation_step:0.00000000038057505930 evaluations:4809 fitness:7.48452744774657900000
Generation:134 population:900 mutation_step:0.00000000033999453224 evaluations:4834 fitness:7.48009194340568700000
Generation:135 population:900 mutation_step:0.00000000029965900628 evaluations:4862 fitness:7.48009210387092250000
Generation:136 population:900 mutation_step:0.00000000026530257963 evaluations:4889 fitness:7.35035511866765600000
Generation:137 population:900 mutation_step:0.00000000023172847508 evaluations:4919 fitness:6.59786771494259800000
Generation:138 population:900 mutation_step:0.00000000020240318144 evaluations:4949 fitness:7.75875531964491200000
Generation:139 population:900 mutation_step:0.00000000017599346014 evaluations:4980 fitness:8.13626326259161600000
Generation:140 population:900 mutation_step:0.00000000015302969939 evaluations:5011 fitness:7.58662290923433000000
Generation:141 population:900 mutation_step:0.00000000013609701456 evaluations:5037 fitness:7.63752678253165800000
Generation:142 population:900 mutation_step:0.00000000011995103531 evaluations:5065 fitness:8.91243626931660800000
Generation:143 population:900 mutation_step:0.00000000010429973285 evaluations:5096 fitness:7.84423276824301600000
Generation:144 population:900 mutation_step:0.00000000009402260430 evaluations:5119 fitness:7.60403348319253500000
Generation:145 population:900 mutation_step:0.00000000008249524999 evaluations:5148 fitness:7.49698834196014500000
Generation:146 population:900 mutation_step:0.00000000007303702599 evaluations:5175 fitness:8.90585914114731700000
Generation:147 population:900 mutation_step:0.00000000006379417298 evaluations:5205 fitness:7.63749027168262300000
Generation:148 population:900 mutation_step:0.00000000005750824205 evaluations:5228 fitness:8.16480623099088400000
Generation:149 population:900 mutation_step:0.00000000005068570530 evaluations:5256 fitness:8.01444251646409200000
Generation:150 population:900 mutation_step:0.00000000004427141724 evaluations:5286 fitness:8.81101721803577600000
Generation:151 population:900 mutation_step:0.00000000003884365531 evaluations:5315 fitness:7.64285632828418750000
Generation:152 population:900 mutation_step:0.00000000003392798149 evaluations:5345 fitness:8.91243626894311400000
Generation:153 population:900 mutation_step:0.00000000003031025790 evaluations:5370 fitness:8.49669348314050200000
Generation:154 population:900 mutation_step:0.00000000002695643804 evaluations:5396 fitness:8.55499092356068600000
Generation:155 population:900 mutation_step:0.00000000002397371723 evaluations:5422 fitness:8.90585914114731700000
Generation:156 population:900 mutation_step:0.00000000002141741182 evaluations:5447 fitness:7.76093242689766100000
Generation:157 population:900 mutation_step:0.00000000001896186828 evaluations:5474 fitness:8.69549401730612100000
Generation:158 population:900 mutation_step:0.00000000001633965376 evaluations:5507 fitness:8.13626326272481200000
Generation:159 population:900 mutation_step:0.00000000001427186669 evaluations:5537 fitness:7.64285863943647000000
Generation:160 population:900 mutation_step:0.00000000001280769937 evaluations:5561 fitness:8.90585914012244100000
Generation:161 population:900 mutation_step:0.00000000001123745050 evaluations:5590 fitness:8.55499101726966000000
Generation:162 population:900 mutation_step:0.00000000000968343665 evaluations:5623 fitness:8.46731203314099500000
Generation:163 population:900 mutation_step:0.00000000000853463432 evaluations:5651 fitness:8.22690194822111200000
Generation:164 population:900 mutation_step:0.00000000000755612364 evaluations:5678 fitness:8.53760353762746300000
Generation:165 population:900 mutation_step:0.00000000000654062899 evaluations:5710 fitness:8.25492001335865000000
Generation:166 population:900 mutation_step:0.00000000000579073449 evaluations:5737 fitness:8.98818344677785900000
Generation:167 population:900 mutation_step:0.00000000000517327139 evaluations:5762 fitness:7.75633758132196100000
Generation:168 population:900 mutation_step:0.00000000000458014682 evaluations:5789 fitness:8.38510699955696200000
Generation:169 population:900 mutation_step:0.00000000000409176807 evaluations:5814 fitness:7.71446760747212400000
Generation:170 population:900 mutation_step:0.00000000000359010934 evaluations:5843 fitness:8.46731204410915700000
Generation:171 population:900 mutation_step:0.00000000000310762163 evaluations:5875 fitness:9.17693967957930700000
Generation:172 population:900 mutation_step:0.00000000000270213679 evaluations:5906 fitness:8.74119179313365700000
Generation:173 population:900 mutation_step:0.00000000000240314626 evaluations:5932 fitness:8.81101721805930900000
Generation:174 population:900 mutation_step:0.00000000000217614595 evaluations:5954 fitness:8.91243626907633000000
Generation:175 population:900 mutation_step:0.00000000000190934622 evaluations:5983 fitness:9.30007177992340500000
Generation:176 population:900 mutation_step:0.00000000000166771800 evaluations:6013 fitness:8.22126244573333400000
Generation:177 population:900 mutation_step:0.00000000000145666789 evaluations:6043 fitness:8.70322080839082300000
Generation:178 population:900 mutation_step:0.00000000000128385492 evaluations:6071 fitness:8.89000599971981300000
Generation:179 population:900 mutation_step:0.00000000000112138278 evaluations:6101 fitness:8.25492001335865000000
Generation:180 population:900 mutation_step:0.00000000000098389906 evaluations:6130 fitness:8.66729049544530700000
Generation:181 population:900 mutation_step:0.00000000000086717340 evaluations:6158 fitness:8.56169157493490500000
Generation:182 population:900 mutation_step:0.00000000000076775046 evaluations:6185 fitness:8.13626326273008300000
Generation:183 population:900 mutation_step:0.00000000000065860205 evaluations:6219 fitness:8.90585914115917300000
Generation:184 population:900 mutation_step:0.00000000000058309218 evaluations:6246 fitness:8.91243625946227000000
Generation:185 population:900 mutation_step:0.00000000000050930172 evaluations:6276 fitness:8.90585332006877200000
Generation:186 population:900 mutation_step:0.00000000000044888030 evaluations:6304 fitness:9.22004864225038600000
Generation:187 population:900 mutation_step:0.00000000000040101642 evaluations:6329 fitness:8.80710914703305000000
Generation:188 population:900 mutation_step:0.00000000000034556033 evaluations:6362 fitness:9.15564955941265900000
Generation:189 population:900 mutation_step:0.00000000000030871341 evaluations:6387 fitness:9.08092883523545400000
Generation:190 population:900 mutation_step:0.00000000000027455437 evaluations:6413 fitness:9.15564955938925900000
Generation:191 population:900 mutation_step:0.00000000000024198239 evaluations:6441 fitness:8.80874975645027000000
Generation:192 population:900 mutation_step:0.00000000000020946151 evaluations:6473 fitness:8.55692963377388300000
Generation:193 population:900 mutation_step:0.00000000000017968309 evaluations:6507 fitness:8.90585914119359100000
Generation:194 population:900 mutation_step:0.00000000000016124920 evaluations:6531 fitness:8.87820093124421400000
Generation:195 population:900 mutation_step:0.00000000000013832496 evaluations:6565 fitness:8.98818344677785900000
Generation:196 population:900 mutation_step:0.00000000000012246576 evaluations:6592 fitness:8.91409856815505600000
Generation:197 population:900 mutation_step:0.00000000000010990186 evaluations:6616 fitness:8.91409856815505600000
Generation:198 population:900 mutation_step:0.00000000000009730142 evaluations:6643 fitness:8.98818344677595400000
Generation:199 population:900 mutation_step:0.00000000000008575799 evaluations:6671 fitness:8.99388908666905000000
Generation:200 population:900 mutation_step:0.00000000000007490529 evaluations:6701 fitness:8.91409856816047300000
Generation:201 population:900 mutation_step:0.00000000000006572176 evaluations:6730 fitness:9.33578112735005700000
Generation:202 population:900 mutation_step:0.00000000000005714633 evaluations:6761 fitness:8.91243030967517100000
Generation:203 population:900 mutation_step:0.00000000000005036673 evaluations:6789 fitness:8.91243626623436200000
Generation:204 population:900 mutation_step:0.00000000000004479367 evaluations:6815 fitness:9.42062211455068000000
Generation:205 population:900 mutation_step:0.00000000000003983726 evaluations:6841 fitness:8.91243626907392500000
Generation:206 population:900 mutation_step:0.00000000000003558944 evaluations:6866 fitness:9.29288524203810200000
Generation:207 population:900 mutation_step:0.00000000000003136726 evaluations:6894 fitness:8.91409856829859700000
Generation:208 population:900 mutation_step:0.00000000000002789648 evaluations:6920 fitness:8.91243626945997400000
Generation:209 population:900 mutation_step:0.00000000000002382285 evaluations:6955 fitness:9.02672851690589300000
Generation:210 population:900 mutation_step:0.00000000000002052841 evaluations:6988 fitness:9.26825048211253500000
Generation:211 population:900 mutation_step:0.00000000000001729511 evaluations:7026 fitness:9.19635358361993700000
Generation:212 population:900 mutation_step:0.00000000000001552079 evaluations:7050 fitness:9.10842213982993300000
Generation:213 population:900 mutation_step:0.00000000000001380342 evaluations:7076 fitness:9.17693967958947500000
Generation:214 population:900 mutation_step:0.00000000000001205659 evaluations:7106 fitness:8.92724008272518300000
Generation:215 population:900 mutation_step:0.00000000000001048344 evaluations:7137 fitness:9.17051476226041000000
Generation:216 population:900 mutation_step:0.00000000000000932345 evaluations:7163 fitness:9.10149636902332800000
Generation:217 population:900 mutation_step:0.00000000000000818038 evaluations:7192 fitness:9.44993289172189500000
Generation:218 population:900 mutation_step:0.00000000000000714515 evaluations:7222 fitness:9.22004864224593100000
Generation:219 population:900 mutation_step:0.00000000000000624093 evaluations:7252 fitness:9.58675200211044000000
Generation:220 population:900 mutation_step:0.00000000000000547578 evaluations:7281 fitness:9.33578112734999600000
Generation:221 population:900 mutation_step:0.00000000000000469731 evaluations:7315 fitness:9.30007177992320600000
Generation:222 population:900 mutation_step:0.00000000000000397535 evaluations:7352 fitness:9.58675200211046400000
Generation:223 population:900 mutation_step:0.00000000000000353548 evaluations:7378 fitness:9.15564955938947200000
Generation:224 population:900 mutation_step:0.00000000000000314428 evaluations:7404 fitness:8.91409856815679700000
Generation:225 population:900 mutation_step:0.00000000000000277126 evaluations:7432 fitness:9.15564955941281500000
Generation:226 population:900 mutation_step:0.00000000000000244249 evaluations:7460 fitness:9.25356649650637700000
Generation:227 population:900 mutation_step:0.00000000000000211423 evaluations:7492 fitness:8.91409856815691000000
Generation:228 population:900 mutation_step:0.00000000000000186341 evaluations:7520 fitness:9.19277567826610200000
Generation:229 population:900 mutation_step:0.00000000000000166471 evaluations:7545 fitness:9.20532136771213400000
Generation:230 population:900 mutation_step:0.00000000000000147385 evaluations:7572 fitness:9.29556295388338700000
Generation:231 population:900 mutation_step:0.00000000000000128734 evaluations:7602 fitness:9.64702246788085700000
Generation:232 population:900 mutation_step:0.00000000000000111936 evaluations:7633 fitness:9.44993289172189700000
Generation:233 population:900 mutation_step:0.00000000000000098657 evaluations:7661 fitness:9.64192293334121000000
Generation:234 population:900 mutation_step:0.00000000000000086172 evaluations:7691 fitness:9.34290594868889500000
Generation:235 population:900 mutation_step:0.00000000000000074928 evaluations:7722 fitness:9.37359434734201900000
Generation:236 population:900 mutation_step:0.00000000000000066938 evaluations:7747 fitness:9.19909837067297300000
Generation:237 population:900 mutation_step:0.00000000000000058732 evaluations:7776 fitness:9.15564955937268500000
Generation:238 population:900 mutation_step:0.00000000000000051299 evaluations:7806 fitness:9.37359434734201900000
Generation:239 population:900 mutation_step:0.00000000000000044606 evaluations:7837 fitness:9.38698198466754400000
Generation:240 population:900 mutation_step:0.00000000000000039314 evaluations:7865 fitness:9.23382038745350500000
Generation:241 population:900 mutation_step:0.00000000000000033422 evaluations:7901 fitness:9.61755078441244600000
Generation:242 population:900 mutation_step:0.00000000000000029324 evaluations:7930 fitness:9.64192293333748800000
Generation:243 population:900 mutation_step:0.00000000000000025383 evaluations:7962 fitness:9.37359434734205600000
Generation:244 population:900 mutation_step:0.00000000000000022171 evaluations:7992 fitness:9.61754782684280600000
Generation:245 population:900 mutation_step:0.00000000000000019807 evaluations:8017 fitness:9.64192293334121000000
Generation:246 population:900 mutation_step:0.00000000000000017068 evaluations:8050 fitness:9.51746003911498000000
Generation:247 population:900 mutation_step:0.00000000000000014575 evaluations:8085 fitness:9.58306183662944000000
Generation:248 population:900 mutation_step:0.00000000000000012674 evaluations:8116 fitness:9.67575639226417500000
Generation:249 population:900 mutation_step:0.00000000000000011020 evaluations:8147 fitness:9.73255443082034300000
Generation:250 population:900 mutation_step:0.00000000000000009713 evaluations:8175 fitness:9.61712664684360500000
Generation:251 population:900 mutation_step:0.00000000000000008716 evaluations:8199 fitness:9.58045747275685000000
Generation:252 population:900 mutation_step:0.00000000000000007377 evaluations:8236 fitness:9.66993760311983600000
Generation:253 population:900 mutation_step:0.00000000000000006385 evaluations:8268 fitness:9.64702246778660700000
Generation:254 population:900 mutation_step:0.00000000000000005602 evaluations:8297 fitness:9.54548475922945600000
Generation:255 population:900 mutation_step:0.00000000000000004960 evaluations:8324 fitness:9.65028033148798800000
Generation:256 population:900 mutation_step:0.00000000000000004313 evaluations:8355 fitness:9.53695784283052300000
Generation:257 population:900 mutation_step:0.00000000000000003905 evaluations:8377 fitness:9.71069130859297400000
Generation:258 population:900 mutation_step:0.00000000000000003442 evaluations:8405 fitness:9.62508145597237800000
Generation:259 population:900 mutation_step:0.00000000000000003007 evaluations:8435 fitness:9.51761566821238000000
Generation:260 population:900 mutation_step:0.00000000000000002614 evaluations:8466 fitness:9.70903973819249300000
Generation:261 population:900 mutation_step:0.00000000000000002294 evaluations:8495 fitness:9.72721267509116000000
Generation:262 population:900 mutation_step:0.00000000000000001985 evaluations:8527 fitness:9.73255443082031700000
Generation:263 population:900 mutation_step:0.00000000000000001758 evaluations:8554 fitness:9.73255443082034300000
Generation:264 population:900 mutation_step:0.00000000000000001515 evaluations:8587 fitness:9.72721268110664000000
Generation:265 population:900 mutation_step:0.00000000000000001305 evaluations:8620 fitness:9.72721268110664000000
Generation:266 population:900 mutation_step:0.00000000000000001125 evaluations:8653 fitness:9.64702246778660700000
Generation:267 population:900 mutation_step:0.00000000000000000991 evaluations:8681 fitness:9.69904782027997200000
Generation:268 population:900 mutation_step:0.00000000000000000886 evaluations:8706 fitness:9.73255444702798800000
Generation:269 population:900 mutation_step:0.00000000000000000788 evaluations:8732 fitness:9.69905093000599500000
Generation:270 population:900 mutation_step:0.00000000000000000688 evaluations:8762 fitness:9.68626755929684000000
Generation:271 population:900 mutation_step:0.00000000000000000601 evaluations:8792 fitness:9.73255443082038800000
Generation:272 population:900 mutation_step:0.00000000000000000520 evaluations:8824 fitness:9.68216900184689200000
Generation:273 population:900 mutation_step:0.00000000000000000463 evaluations:8850 fitness:9.69905093000590500000
Generation:274 population:900 mutation_step:0.00000000000000000404 evaluations:8880 fitness:9.69905093000599500000
Generation:275 population:900 mutation_step:0.00000000000000000356 evaluations:8908 fitness:9.73255444671764300000
Generation:276 population:900 mutation_step:0.00000000000000000315 evaluations:8935 fitness:9.76076004755340200000
Generation:277 population:900 mutation_step:0.00000000000000000278 evaluations:8963 fitness:9.72721268110662500000
Generation:278 population:900 mutation_step:0.00000000000000000241 evaluations:8995 fitness:9.73255443082031700000
Generation:279 population:900 mutation_step:0.00000000000000000212 evaluations:9023 fitness:9.72721268110662500000
Generation:280 population:900 mutation_step:0.00000000000000000187 evaluations:9051 fitness:9.73358782083554700000
Generation:281 population:900 mutation_step:0.00000000000000000163 evaluations:9081 fitness:9.73255444701703400000
Generation:282 population:900 mutation_step:0.00000000000000000144 evaluations:9109 fitness:9.74474390557764800000
Generation:283 population:900 mutation_step:0.00000000000000000126 evaluations:9139 fitness:9.72721268110664000000
Generation:284 population:900 mutation_step:0.00000000000000000111 evaluations:9167 fitness:9.73255444711552900000
Generation:285 population:900 mutation_step:0.00000000000000000098 evaluations:9195 fitness:9.73255443082038800000
Generation:286 population:900 mutation_step:0.00000000000000000087 evaluations:9220 fitness:9.76076004774882100000
Generation:287 population:900 mutation_step:0.00000000000000000078 evaluations:9244 fitness:9.73255444671770500000
Generation:288 population:900 mutation_step:0.00000000000000000069 evaluations:9273 fitness:9.69905092975371200000
Generation:289 population:900 mutation_step:0.00000000000000000060 evaluations:9303 fitness:9.73358782042639500000
Generation:290 population:900 mutation_step:0.00000000000000000052 evaluations:9333 fitness:9.76190066239912100000
