0,0.00000000000000913927,900,0.00000000041783472227
1,0.00000000000000910005,943,0.00000000003565797571
2,0.00000000000000906282,984,0.00000000000003391526
3,0.00000000000000902664,1024,0.00000000001227604715
4,0.00000000000000898970,1065,0.00000000000115343233
5,0.00000000000000895381,1105,0.00000000080303150220
6,0.00000000000000891718,1146,0.00000000012120763594
7,0.00000000000000888069,1187,0.00000168094177149355
8,0.00000000000000884435,1228,0.00000000012321178947
9,0.00000000000000880904,1268,0.00000900666614371970
10,0.00000000000000877387,1308,0.00000003251108113874
11,0.00000000000000873797,1349,0.00002517404160582263
12,0.00000000000000870222,1390,0.00000245100576009908
13,0.00000000000000866661,1431,0.00027755272866802373
14,0.00000000000000863201,1471,0.00000642279642500094
15,0.00000000000000859755,1511,0.00000478703362043457
16,0.00000000000000856323,1551,0.00258576008493689100
17,0.00000000000000852904,1591,0.00192399980746925320
18,0.00000000000000849414,1632,0.00551416663657774450
19,0.00000000000000845939,1673,0.00000720488091740794
20,0.00000000000000842477,1714,0.00010089550064646016
21,0.00000000000000839114,1754,0.00007083335233824033
22,0.00000000000000835764,1794,0.00011903061480600965
23,0.00000000000000832427,1834,0.00059164142140915940
24,0.00000000000000829021,1875,0.00006165744931773564
25,0.00000000000000825547,1917,0.00195508437207553700
26,0.00000000000000822169,1958,0.00898174680242893000
27,0.00000000000000818723,2000,0.01099123755123850000
28,0.00000000000000815454,2040,0.01246835827830305300
29,0.00000000000000812117,2081,0.00660854835774487400
30,0.00000000000000808875,2121,0.00074414207497571960
31,0.00000000000000805485,2163,0.00355868800802572980
32,0.00000000000000802269,2203,0.12207217624662112000
33,0.00000000000000799066,2243,0.04308646089264149500
34,0.00000000000000795876,2283,0.21552313554882457000
35,0.00000000000000792699,2323,0.04722870190405996400
36,0.00000000000000789377,2365,0.01809769280407241500
37,0.00000000000000786225,2405,0.00127903589980449130
38,0.00000000000000783008,2446,0.00700116453672983600
39,0.00000000000000779804,2487,0.18533469158090302000
40,0.00000000000000776691,2527,0.02549852332130238000
41,0.00000000000000773358,2570,0.10064537171122648000
42,0.00000000000000770194,2611,0.04936537174672063000
43,0.00000000000000767119,2651,0.00946687057651510200
44,0.00000000000000764057,2691,0.29330150371077746000
45,0.00000000000000760930,2732,0.02009532096421930500
46,0.00000000000000757892,2772,0.13695980257751678000
47,0.00000000000000754791,2813,0.03900321266226073500
48,0.00000000000000751778,2853,0.28372364843630216000
49,0.00000000000000748702,2894,0.12134370624687615000
50,0.00000000000000745638,2935,0.04575937842971499600
51,0.00000000000000742587,2976,0.23936661463544890000
52,0.00000000000000739549,3017,0.40173545854422650000
53,0.00000000000000736449,3059,0.41207373721004187000
54,0.00000000000000733362,3101,0.07358324411165426000
55,0.00000000000000730361,3142,0.29617599467519984000
56,0.00000000000000727446,3182,0.04806672933350743000
57,0.00000000000000724542,3222,0.07134294941680842000
58,0.00000000000000721577,3263,1.14307841765391530000
59,0.00000000000000718624,3304,0.26116571235947966000
60,0.00000000000000715755,3344,0.23042926897754700000
61,0.00000000000000712827,3385,1.14307841765408560000
62,0.00000000000000709981,3425,0.55111400295338520000
63,0.00000000000000707147,3465,0.35615723268934840000
64,0.00000000000000704183,3507,0.21591690582625558000
65,0.00000000000000701021,3552,0.40173545854420280000
66,0.00000000000000698152,3593,0.06377380495023294000
67,0.00000000000000695365,3633,0.22014921141046864000
68,0.00000000000000692520,3674,0.06170444859590796000
69,0.00000000000000689617,3716,0.23283958149535494000
70,0.00000000000000686864,3756,0.53174712225528560000
71,0.00000000000000683985,3798,0.16137317227100717000
72,0.00000000000000681255,3838,0.37094083923517296000
73,0.00000000000000678331,3881,0.41778175171436010000
74,0.00000000000000675488,3923,0.23693581133366418000
75,0.00000000000000672791,3963,0.27984544700481273000
76,0.00000000000000670039,4004,0.70197100067757520000
77,0.00000000000000667163,4047,1.40512181575461750000
78,0.00000000000000664434,4088,0.47074064645320180000
79,0.00000000000000661715,4129,0.90632915330627620000
80,0.00000000000000659007,4170,0.76199231681537180000
81,0.00000000000000656376,4210,0.36562975306889230000
82,0.00000000000000653756,4250,0.26764376423359440000
83,0.00000000000000651016,4292,0.55476539658807220000
84,0.00000000000000648352,4333,0.80907272437980280000
85,0.00000000000000645699,4374,0.31556928725501154000
86,0.00000000000000643121,4414,0.56202291276259840000
87,0.00000000000000640554,4454,0.71181007361018570000
88,0.00000000000000637997,4494,0.36637446185075817000
89,0.00000000000000635386,4535,1.83751641649589260000
90,0.00000000000000632849,4575,0.67315446662414950000
91,0.00000000000000630260,4616,0.69005451486051210000
92,0.00000000000000627493,4660,2.21847977290416680000
93,0.00000000000000624925,4701,2.35196834386129300000
94,0.00000000000000622368,4742,0.56802325773874910000
95,0.00000000000000619883,4782,0.78937207451268270000
96,0.00000000000000617347,4823,0.90910168066208200000
97,0.00000000000000614821,4864,2.18392377797616440000
98,0.00000000000000612366,4904,0.78250659007346710000
99,0.00000000000000609800,4946,1.25131148179009480000
100,0.00000000000000607305,4987,0.76157421201467750000
101,0.00000000000000604759,5029,0.92357038312890480000
102,0.00000000000000602224,5071,1.24986818051621130000
103,0.00000000000000599640,5114,1.14641384743766350000
104,0.00000000000000597187,5155,1.49299551527594820000
105,0.00000000000000594802,5195,2.28487965388488500000
106,0.00000000000000592369,5236,1.21457764830988710000
107,0.00000000000000589945,5277,1.46245527381128930000
108,0.00000000000000587472,5319,0.85045011401544300000
109,0.00000000000000585068,5360,2.35196834386077520000
110,0.00000000000000582733,5400,1.07393451120420960000
111,0.00000000000000580406,5440,1.39219595494866180000
